time,ax,ay,az
2.640000,-0.015210,0.013894,1.515947
2.642000,-0.011215,-0.030532,1.462520
2.644000,-0.000445,-0.013098,1.471692
2.646000,-0.031258,-0.016810,1.489715
2.648000,0.004575,0.000434,1.543402
2.650000,0.019349,0.032557,1.533548
2.652000,0.005859,0.040452,1.514130
2.654000,-0.031778,-0.016286,1.507131
2.656000,-0.002476,0.010531,1.462754
2.658000,0.014841,0.011176,1.503135
2.660000,-0.037560,0.007753,1.489016
2.662000,-0.021495,0.007980,1.483667
2.664000,0.017531,0.006075,1.503096
2.666000,0.005402,0.033751,1.490578
2.668000,0.008239,0.022049,1.517386
2.670000,0.037190,-0.021203,1.461281
2.672000,0.009371,0.015914,1.501500
2.674000,0.013158,0.017847,1.482418
2.676000,0.054215,0.006299,1.491807
2.678000,-0.004276,0.022628,1.506093
2.680000,-0.015958,0.003761,1.477654
2.682000,0.008556,0.004009,1.503285
2.684000,0.008780,0.002425,1.495753
2.686000,-0.010534,-0.040365,1.486788
2.688000,-0.020648,-0.001608,1.490589
2.690000,0.046197,-0.013365,1.496909
2.692000,0.006537,-0.023729,1.484643
2.694000,-0.014646,0.028680,1.500142
2.696000,0.018319,0.010084,1.494436
2.698000,-0.002183,-0.000597,1.487774
2.700000,-0.005058,-0.011296,1.531797
2.702000,0.011245,0.005923,1.508305
2.704000,-0.025838,0.019829,1.492346
2.706000,0.007053,-0.016539,1.502917
2.708000,0.038259,-0.000097,1.479464
2.710000,0.009324,0.017361,1.491265
2.712000,-0.007524,-0.038720,1.493598
2.714000,-0.010142,-0.001151,1.475064
2.716000,-0.008207,-0.008586,1.507747
2.718000,-0.005079,-0.002677,1.489888
2.720000,-0.007556,-0.010033,1.492891
2.722000,0.018326,0.002752,1.488626
2.724000,-0.034664,0.038473,1.559182
2.726000,0.017240,-0.006478,1.486748
2.728000,-0.007594,0.005834,1.458626
2.730000,0.007539,0.039895,1.468001
2.732000,-0.022540,-0.011000,1.515186
2.734000,0.026573,0.036294,1.526729
2.736000,0.024913,0.000106,1.486364
2.738000,0.019192,0.035638,1.525579
2.740000,-0.030295,0.015004,1.514832
2.742000,0.016582,0.006142,1.496210
2.744000,0.008097,-0.001313,1.494791
2.746000,-0.032105,-0.012481,1.503617
2.748000,-0.000486,0.001516,1.517549
2.750000,0.007291,0.017947,1.507946
2.752000,0.011122,-0.000262,1.486464
2.754000,0.003545,-0.006332,1.496516
2.756000,0.005825,-0.005016,1.539625
2.758000,0.029472,0.019850,1.505024
2.760000,0.024521,0.024503,1.517387
2.762000,-0.057341,-0.013343,1.510798
2.764000,-0.006349,-0.013372,1.505467
2.766000,-0.003293,0.007587,1.502174
2.768000,-0.035042,0.030551,1.517948
2.770000,0.001884,0.022920,1.514373
2.772000,0.024975,-0.025037,1.505278
2.774000,-0.021731,-0.005282,1.486125
2.776000,0.006728,-0.018612,1.507711
2.778000,-0.018316,-0.005350,1.498660
2.780000,-0.013438,0.032088,1.493835
2.782000,0.029548,-0.028452,1.553576
2.784000,-0.010851,-0.032377,1.469219
2.786000,0.009244,-0.016571,1.519170
2.788000,-0.037424,0.005746,1.482747
2.790000,0.037246,0.012415,1.502624
2.792000,0.012053,0.008749,1.551372
2.794000,-0.003650,0.023514,1.480753
2.796000,0.011511,-0.035262,1.485523
2.798000,-0.028196,0.023767,1.499650
2.800000,0.023651,-0.006242,1.483056
2.802000,-0.006480,0.014630,1.517681
2.804000,-0.004081,-0.026469,1.489309
2.806000,-0.009833,0.000099,1.513080
2.808000,-0.011613,0.004725,1.473416
2.810000,0.013893,0.023115,1.463863
2.812000,0.005118,-0.031705,1.495420
2.814000,0.013035,0.000615,1.468630
2.816000,-0.000176,-0.021705,1.530365
2.818000,0.010264,0.010110,1.469404
2.820000,-0.008377,0.015544,1.479246
2.822000,0.044595,0.025743,1.508272
2.824000,-0.031359,-0.010701,1.488273
2.826000,0.025219,0.018545,1.469632
2.828000,0.027358,0.027218,1.540799
2.830000,-0.017043,-0.032865,1.479967
2.832000,0.044585,0.012247,1.496075
2.834000,0.019910,0.019170,1.495816
2.836000,0.019423,-0.005175,1.514206
2.838000,0.000560,-0.024215,1.509247
2.840000,-0.004345,0.018859,1.483464
2.842000,-0.004188,-0.023990,1.493483
2.844000,0.007811,-0.003567,1.495462
2.846000,0.028024,-0.000802,1.514979
2.848000,0.003626,0.014311,1.476634
2.850000,-0.018229,-0.012533,1.540362
2.852000,0.016489,-0.013692,1.484816
2.854000,0.018423,0.001978,1.499825
2.856000,0.013093,0.020128,1.476800
2.858000,0.014910,0.045749,1.474037
2.860000,-0.005419,-0.030150,1.482511
2.862000,-0.018580,0.006307,1.480590
2.864000,-0.017364,-0.021731,1.491715
2.866000,-0.032709,0.020376,1.480421
2.868000,0.004739,-0.018771,1.513911
2.870000,-0.001669,-0.013493,1.484340
2.872000,-0.008800,-0.011785,1.482124
2.874000,-0.059112,-0.001524,1.492141
2.876000,-0.024946,0.006464,1.515857
2.878000,0.022417,0.009674,1.492298
2.880000,-0.013293,-0.000115,1.478006
2.882000,0.007212,-0.026598,1.443339
2.884000,-0.027814,0.014556,1.441146
2.886000,0.028774,-0.001059,1.430432
2.888000,-0.002881,0.023235,1.474137
2.890000,0.005801,-0.014155,1.450611
2.892000,0.046516,-0.032045,1.414768
2.894000,0.030329,-0.000681,1.412713
2.896000,-0.006131,0.025919,1.399494
2.898000,-0.011864,0.003219,1.390283
2.900000,-0.006511,-0.003993,1.409206
2.902000,0.010198,-0.017407,1.386249
2.904000,-0.002104,0.035155,1.425623
2.906000,-0.007905,-0.020592,1.401007
2.908000,0.029344,-0.014508,1.394190
2.910000,-0.002284,0.011401,1.373427
2.912000,0.045992,-0.037120,1.343547
2.914000,0.001815,0.025492,1.355956
2.916000,0.035706,0.012484,1.329023
2.918000,0.007146,0.017985,1.360606
2.920000,0.019259,0.011162,1.328086
2.922000,-0.014492,-0.003222,1.317247
2.924000,-0.017075,-0.021263,1.306541
2.926000,0.009194,-0.002802,1.330805
2.928000,0.019771,-0.019505,1.259325
2.930000,0.000805,0.009723,1.316766
2.932000,-0.025728,0.016136,1.268277
2.934000,-0.027205,0.029536,1.235877
2.936000,-0.028543,0.007435,1.240956
2.938000,-0.035352,0.018492,1.214984
2.940000,0.002190,-0.005943,1.253073
2.942000,0.022501,-0.009566,1.211234
2.944000,-0.000268,0.009473,1.227373
2.946000,-0.045208,-0.007729,1.238684
2.948000,-0.003815,0.005384,1.194560
2.950000,-0.003256,-0.021224,1.194638
2.952000,0.041920,-0.017633,1.165933
2.954000,-0.029143,0.012708,1.176233
2.956000,-0.007814,0.017734,1.227480
2.958000,0.034117,-0.019713,1.183559
2.960000,0.009000,0.013412,1.154705
2.962000,0.011266,-0.010655,1.139766
2.964000,0.002292,0.000330,1.143147
2.966000,0.006599,0.028339,1.138601
2.968000,0.015552,0.016150,1.119619
2.970000,-0.016190,0.015917,1.130601
2.972000,0.017561,0.038176,1.092931
2.974000,-0.027460,-0.014078,1.084832
2.976000,0.006567,-0.019717,1.103404
2.978000,0.003575,-0.014442,1.064627
2.980000,-0.012326,-0.005090,1.094580
2.982000,-0.000454,-0.047091,1.071714
2.984000,-0.012451,-0.004149,1.027442
2.986000,-0.021434,-0.010891,1.058190
2.988000,-0.007072,0.015675,1.014297
2.990000,-0.022080,0.007048,1.053867
2.992000,0.006456,-0.012014,1.027026
2.994000,-0.023002,0.011799,1.061022
2.996000,0.014240,0.014465,1.037426
2.998000,-0.023630,-0.015371,0.986786
3.000000,-0.011326,-0.009860,0.959585
3.002000,-0.012492,-0.044507,0.976898
3.004000,0.026503,-0.021813,0.959575
3.006000,0.006606,-0.014849,1.012515
3.008000,-0.004235,0.001483,0.967794
3.010000,0.009974,-0.018908,0.978668
3.012000,-0.042144,-0.010269,0.946299
3.014000,-0.000863,-0.024507,0.940407
3.016000,0.039950,0.003422,0.935347
3.018000,0.002647,0.008514,0.950131
3.020000,0.001358,0.008047,0.926232
3.022000,0.010963,0.000247,0.890853
3.024000,0.017912,-0.030821,0.936450
3.026000,-0.039949,-0.012399,0.890144
3.028000,-0.033647,-0.008146,0.878890
3.030000,0.004206,-0.008066,0.823410
3.032000,-0.014298,0.001500,0.884688
3.034000,0.026241,0.028511,0.866020
3.036000,-0.006303,0.016242,0.857999
3.038000,-0.038691,-0.019750,0.839944
3.040000,-0.025360,0.013568,0.828496
3.042000,-0.054994,0.012806,0.824608
3.044000,-0.004683,-0.016121,0.833263
3.046000,-0.003768,0.016977,0.828782
3.048000,-0.008489,-0.003208,0.803379
3.050000,0.021578,-0.028199,0.818979
3.052000,0.023970,0.009104,0.790421
3.054000,-0.003408,0.004339,0.773915
3.056000,-0.042694,-0.004554,0.779968
3.058000,0.012346,-0.000749,0.740812
3.060000,0.011107,-0.014382,0.764654
3.062000,0.006188,0.012203,0.721156
3.064000,0.019630,-0.000869,0.723445
3.066000,-0.023297,0.003329,0.695626
3.068000,0.040175,0.007143,0.724498
3.070000,-0.019189,-0.023092,0.752193
3.072000,0.014984,-0.017886,0.709658
3.074000,-0.033747,-0.044199,0.716872
3.076000,-0.018605,0.011295,0.743046
3.078000,0.030327,-0.024244,0.696081
3.080000,-0.005218,0.002651,0.664696
3.082000,0.016798,0.007420,0.659449
3.084000,0.004739,0.012047,0.664013
3.086000,-0.002099,-0.024080,0.643342
3.088000,0.027277,-0.001303,0.636838
3.090000,-0.004733,0.033406,0.659705
3.092000,-0.035615,0.034286,0.652523
3.094000,-0.016065,0.019746,0.591062
3.096000,0.011024,0.006750,0.599637
3.098000,0.007910,-0.020102,0.598720
3.100000,-0.031341,0.014372,0.611982
3.102000,-0.014487,-0.003160,0.614862
3.104000,-0.011634,0.011211,0.638039
3.106000,-0.007309,-0.012657,0.566687
3.108000,-0.027518,-0.003459,0.559685
3.110000,-0.012567,0.003283,0.571771
3.112000,-0.014572,0.004926,0.538356
3.114000,0.015431,0.009874,0.541181
3.116000,0.016182,-0.011584,0.527699
3.118000,-0.002916,-0.026866,0.475567
3.120000,-0.007841,0.032496,0.522465
3.122000,0.002798,0.049785,0.508353
3.124000,-0.016332,0.008948,0.529425
3.126000,-0.022937,-0.026480,0.496110
3.128000,-0.018804,-0.015464,0.462905
3.130000,-0.012696,0.010182,0.474838
3.132000,-0.023269,0.026822,0.430178
3.134000,0.003241,-0.024258,0.439782
3.136000,0.014594,-0.002487,0.468710
3.138000,-0.031742,0.003919,0.443053
3.140000,0.000503,0.017292,0.458450
3.142000,-0.004399,-0.006872,0.392662
3.144000,0.006830,-0.031276,0.419151
3.146000,-0.000259,0.012424,0.406490
3.148000,-0.029072,0.022496,0.427117
3.150000,-0.025248,-0.001652,0.413455
3.152000,0.000588,0.008105,0.404845
3.154000,0.020576,-0.009490,0.414828
3.156000,-0.044284,-0.016915,0.368638
3.158000,0.006915,0.020529,0.394702
3.160000,0.023792,0.007750,0.339116
3.162000,-0.003061,0.009807,0.330382
3.164000,0.011004,0.030042,0.359055
3.166000,-0.014061,-0.021097,0.305905
3.168000,-0.002387,-0.011041,0.339455
3.170000,-0.032418,0.003159,0.322026
3.172000,-0.046887,-0.011286,0.333437
3.174000,0.018855,0.015663,0.302811
3.176000,-0.019700,-0.003748,0.297121
3.178000,-0.009111,-0.019851,0.298185
3.180000,-0.027729,0.001315,0.266747
3.182000,-0.028199,0.003407,0.257876
3.184000,-0.003477,0.018694,0.273489
3.186000,-0.014592,0.007863,0.255414
3.188000,0.007559,0.009223,0.239854
3.190000,0.009051,0.006406,0.238344
3.192000,0.006417,-0.003764,0.263891
3.194000,0.004772,-0.014324,0.215140
3.196000,0.031555,0.005777,0.206560
3.198000,-0.021352,-0.006662,0.173851
3.200000,-0.001099,0.033796,0.199153
3.202000,0.022654,0.026844,0.205138
3.204000,0.025291,0.012657,0.200724
3.206000,-0.028435,0.007569,0.178164
3.208000,-0.006247,-0.001759,0.187117
3.210000,0.027162,-0.025222,0.174625
3.212000,0.010162,-0.004323,0.174259
3.214000,0.003905,0.002028,0.163686
3.216000,-0.004354,0.004589,0.167400
3.218000,-0.007676,0.009391,0.124606
3.220000,0.005764,0.018427,0.093459
3.222000,-0.005047,-0.013843,0.125274
3.224000,-0.000852,-0.013662,0.119611
3.226000,0.001572,0.029017,0.127400
3.228000,-0.013561,0.015420,0.113626
3.230000,0.010643,-0.007815,0.118909
3.232000,0.058285,-0.002144,0.084397
3.234000,-0.035540,-0.002054,0.068576
3.236000,0.006480,0.000631,0.028300
3.238000,-0.015204,0.009454,0.054162
3.240000,0.011548,0.050700,0.028950
3.242000,0.000931,0.003795,0.036230
3.244000,0.015237,0.013252,0.025090
3.246000,0.023510,-0.033730,0.025435
3.248000,0.003848,-0.009698,0.006053
3.250000,0.022641,0.024576,0.018700
3.252000,-0.046886,0.008046,-0.054463
3.254000,0.031809,-0.087782,0.003800
3.256000,0.007501,0.013480,0.024050
3.258000,0.021557,0.038363,0.037401
3.260000,-0.024398,-0.039918,0.014639
3.262000,-0.016615,0.030388,0.033698
3.264000,0.002919,-0.055439,0.003379
3.266000,-0.000341,0.018760,0.000057
3.268000,0.005661,-0.000173,0.010588
3.270000,0.021690,-0.046999,-0.000064
3.272000,-0.035304,0.008923,-0.015647
3.274000,0.019476,0.023017,-0.010305
3.276000,0.000166,0.007278,-0.022243
3.278000,-0.004076,0.011697,0.010568
3.280000,-0.029422,-0.008234,0.000228
3.282000,0.010061,-0.037228,-0.007206
3.284000,-0.048282,0.013837,-0.011334
3.286000,0.012968,0.034995,0.010101
3.288000,-0.029842,0.022592,0.015609
3.290000,0.001069,-0.039758,-0.022610
3.292000,-0.002383,-0.030298,-0.025754
3.294000,0.023391,-0.016919,0.019090
3.296000,-0.003573,-0.031860,-0.027503
3.298000,-0.013883,0.000884,0.010950
3.300000,-0.010132,0.007868,0.032338
3.302000,0.025458,-0.028605,0.032385
3.304000,0.010726,0.015543,0.014757
3.306000,-0.007713,0.012022,0.014176
3.308000,-0.004729,-0.010963,0.045038
3.310000,-0.031344,-0.003450,-0.046688
3.312000,0.007769,-0.038996,-0.009287
3.314000,-0.035196,-0.006645,0.016970
3.316000,0.015036,0.000148,-0.006746
3.318000,0.002572,0.003375,0.024796
3.320000,0.047739,0.007578,-0.000787
3.322000,-0.022003,0.004885,0.002635
3.324000,-0.002053,-0.005287,-0.005493
3.326000,0.035966,0.005724,-0.010450
3.328000,0.023828,0.020041,-0.010942
3.330000,-0.013924,-0.001910,0.005423
3.332000,0.004479,0.006352,-0.015491
3.334000,0.000040,-0.003723,0.019064
3.336000,0.005639,-0.012935,0.013065
3.338000,-0.013974,0.010458,0.021988
3.340000,-0.001786,-0.011105,-0.022578
3.342000,-0.031961,0.007723,-0.033990
3.344000,0.002702,0.000565,-0.000084
3.346000,0.009000,-0.006079,0.057976
3.348000,-0.004548,-0.006563,0.025324
3.350000,-0.032301,-0.010162,-0.011089
3.352000,0.019771,-0.032916,0.008490
3.354000,0.007291,0.007658,0.014552
3.356000,-0.014520,0.004631,-0.027368
3.358000,-0.005612,0.016993,0.027393
3.360000,-0.030013,-0.010629,-0.003348
3.362000,-0.020508,0.037908,-0.001814
3.364000,-0.010756,-0.007595,0.000476
3.366000,0.024568,-0.017502,0.022891
3.368000,-0.012790,-0.019874,-0.015104
3.370000,0.012804,-0.034678,-0.034139
3.372000,-0.010766,0.030653,0.006459
3.374000,0.004959,0.027421,-0.040873
3.376000,-0.002828,0.012015,-0.006022
3.378000,0.017461,-0.017922,0.023737
3.380000,-0.010696,0.036225,0.011582
3.382000,-0.031451,-0.007034,0.020847
3.384000,-0.027639,-0.005381,0.012407
3.386000,-0.010638,0.028745,0.048207
3.388000,-0.024981,0.013178,-0.011765
3.390000,0.008204,0.044022,0.007963
3.392000,-0.009315,0.004974,-0.008762
3.394000,0.047492,-0.007941,0.019136
3.396000,-0.034754,-0.012236,-0.001231
3.398000,0.004073,-0.036940,0.034377
3.400000,-0.022559,-0.005572,-0.010616
3.402000,-0.009868,0.022892,0.028143
3.404000,0.002828,0.011977,0.011863
3.406000,-0.046507,0.000406,-0.000649
3.408000,0.004737,-0.019899,0.010849
3.410000,0.038058,0.004537,0.005225
3.412000,-0.009069,0.020256,0.007119
3.414000,0.005196,0.008614,-0.004137
3.416000,0.020498,0.003335,-0.014032
3.418000,-0.003279,-0.015939,-0.006701
3.420000,-0.011619,0.017344,-0.033663
3.422000,-0.045515,-0.062638,0.016839
3.424000,0.012820,0.007657,-0.024703
3.426000,-0.002263,0.051406,-0.004353
3.428000,-0.020254,-0.030167,0.012961
3.430000,0.002532,-0.004827,0.016788
3.432000,-0.011674,-0.000158,-0.035493
3.434000,-0.010569,-0.009252,-0.001837
3.436000,0.012126,0.020727,0.009195
3.438000,-0.026768,0.009449,0.001040
3.440000,0.020946,0.003046,0.026881
3.442000,-0.027954,0.015945,-0.016436
3.444000,-0.013254,0.000335,-0.040981
3.446000,0.038459,0.063597,0.016207
3.448000,0.022547,0.003027,-0.010742
3.450000,0.001952,0.003906,-0.035171
3.452000,-0.018811,-0.034209,-0.003170
3.454000,-0.010585,-0.010869,0.024611
3.456000,0.001466,0.022948,-0.025265
3.458000,0.000750,-0.026709,0.046720
3.460000,-0.001817,-0.043151,-0.016758
3.462000,-0.000617,0.000646,0.001740
3.464000,-0.004288,0.027415,-0.024383
3.466000,-0.028840,0.000848,0.000832
3.468000,-0.010330,-0.006722,-0.002675
3.470000,0.018292,-0.037170,-0.029790
3.472000,-0.027367,0.009045,0.056517
3.474000,-0.003791,0.013226,-0.009907
3.476000,-0.016395,-0.035635,-0.009889
3.478000,0.002227,0.022691,0.019381
3.480000,-0.007773,0.015314,0.036285
3.482000,0.029548,0.022646,0.022529
3.484000,0.010132,0.011671,-0.024024
3.486000,-0.026236,0.013074,0.004278
3.488000,0.013425,0.010414,-0.037627
3.490000,-0.015493,0.017369,0.018034
3.492000,-0.011540,-0.036375,-0.032704
3.494000,0.006276,-0.030021,-0.016064
3.496000,-0.009835,-0.014720,-0.000064
3.498000,0.017857,-0.002596,0.008900
3.500000,-0.015490,0.007763,-0.005219
3.502000,-0.012379,0.006494,0.030382
3.504000,-0.013127,0.022342,0.014465
3.506000,-0.011313,0.022970,0.012894
3.508000,0.021984,-0.017448,-0.024588
3.510000,0.012576,0.004772,0.033987
3.512000,0.034199,-0.016957,-0.016061
3.514000,0.045353,-0.003765,0.034751
3.516000,-0.020614,0.006436,0.040444
3.518000,0.001408,-0.068174,0.010253
3.520000,-0.023524,0.048225,0.020640
3.522000,-0.015552,0.011328,-0.061658
3.524000,-0.012602,-0.011914,-0.003900
3.526000,-0.021143,0.038547,0.022043
3.528000,-0.021038,-0.006949,0.018490
3.530000,-0.002886,0.002650,-0.024394
3.532000,-0.024334,-0.009742,-0.005874
3.534000,0.016843,0.033040,-0.050727
3.536000,-0.018355,-0.002100,0.008260
3.538000,0.056191,0.002990,-0.037667
3.540000,-0.009028,0.024076,0.022610
3.542000,0.001440,0.011703,0.023654
3.544000,-0.025907,-0.001087,-0.009487
3.546000,0.034122,0.022208,0.010426
3.548000,0.022390,0.050770,-0.004342
3.550000,0.005938,0.006348,0.004838
3.552000,-0.026936,0.002335,-0.022945
3.554000,0.004213,0.003413,0.012450
3.556000,-0.022429,0.026209,-0.032824
3.558000,0.029247,-0.011984,-0.036599
3.560000,0.016184,-0.005566,-0.002439
3.562000,0.001909,-0.030749,-0.004225
3.564000,-0.048728,-0.023677,0.005446
3.566000,-0.019668,-0.010356,-0.012990
3.568000,0.013755,-0.001119,0.037714
3.570000,0.024258,0.035382,0.003212
3.572000,0.022183,0.010720,0.004658
3.574000,-0.031840,-0.018242,0.003945
3.576000,0.006031,-0.014560,0.020058
3.578000,0.020310,0.027495,0.011520
3.580000,-0.033167,0.022532,0.008840
3.582000,-0.000158,0.000563,0.014720
3.584000,0.005477,-0.008851,-0.036492
3.586000,-0.006015,0.022499,-0.035737
3.588000,-0.037043,-0.019867,-0.001521
3.590000,-0.006514,0.007841,-0.003953
3.592000,-0.006546,0.045453,0.011596
3.594000,-0.002961,0.004107,0.000400
3.596000,-0.011269,-0.015512,0.011637
3.598000,-0.008860,0.008207,-0.024912
3.600000,-0.000794,-0.009400,-0.000215
3.602000,0.008849,-0.027882,-0.026821
3.604000,-0.006089,0.014021,0.007737
3.606000,-0.008193,0.022357,-0.037566
3.608000,0.001847,-0.006218,0.006966
3.610000,-0.038418,-0.007545,-0.029380
3.612000,0.009541,-0.019231,-0.007671
3.614000,-0.000011,-0.002999,0.017899
3.616000,0.000794,-0.011247,0.004548
3.618000,0.019215,-0.020221,-0.032913
3.620000,-0.039056,0.037843,-0.013448
3.622000,-0.039477,0.009330,-0.030028
3.624000,0.005476,0.011448,-0.033895
3.626000,-0.000142,0.017668,0.002353
3.628000,0.003404,0.015421,0.011206
3.630000,-0.009243,-0.008262,0.008812
3.632000,0.013287,0.005451,0.012053
3.634000,0.018653,-0.005381,-0.000238
3.636000,0.009680,0.008769,-0.005468
3.638000,-0.005217,0.006834,-0.021461
3.640000,-0.042154,-0.007653,-0.008802
3.642000,0.015385,-0.026586,-0.026427
3.644000,0.024435,0.002925,-0.016903
3.646000,0.012891,-0.004085,0.001779
3.648000,-0.017593,-0.037807,-0.002356
3.650000,0.013476,0.010153,0.061295
3.652000,0.017211,0.019307,-0.026916
3.654000,0.031176,0.050567,-0.002502
3.656000,-0.017522,-0.007824,-0.028475
3.658000,-0.004529,-0.010774,-0.007756
3.660000,0.014945,-0.022188,-0.006942
3.662000,0.001148,0.004173,0.016898
3.664000,-0.022347,0.004046,-0.008993
3.666000,0.008292,-0.016226,-0.003826
3.668000,0.011573,-0.003499,-0.008606
3.670000,0.001759,-0.039573,-0.028021
3.672000,0.004392,0.018528,-0.013042
3.674000,-0.005174,-0.015414,-0.007639
3.676000,0.029566,-0.000693,0.001477
3.678000,-0.018014,-0.028534,0.011179
3.680000,-0.011746,-0.011647,-0.004692
3.682000,0.000220,-0.005592,-0.005044
3.684000,0.017579,-0.000226,-0.034416
3.686000,-0.029947,0.009595,0.010795
3.688000,-0.026206,0.028782,-0.013918
3.690000,-0.040755,0.014654,0.014942
3.692000,0.000654,0.019243,0.026329
3.694000,-0.022366,0.028922,-0.003758
3.696000,-0.007691,0.011394,-0.020466
3.698000,0.013228,-0.000734,-0.000334
3.700000,-0.012831,0.020182,0.006974
3.702000,0.004626,0.021460,-0.006310
3.704000,-0.005987,0.012971,-0.011281
3.706000,0.013442,-0.029093,0.011271
3.708000,0.009503,-0.016829,0.009952
3.710000,-0.013839,-0.005497,-0.006926
3.712000,-0.003373,0.015592,-0.033081
3.714000,0.020875,-0.000427,0.009128
3.716000,0.007868,0.022737,-0.015347
3.718000,-0.027939,0.026305,0.004287
3.720000,0.013112,0.023983,0.003023
3.722000,-0.021692,0.024111,-0.037779
3.724000,0.028250,-0.020740,0.001622
3.726000,0.020482,0.009653,0.010291
3.728000,0.005798,-0.012151,0.012743
3.730000,0.003145,-0.032981,0.002347
3.732000,-0.004181,-0.005749,-0.039544
3.734000,0.013570,0.026495,0.025542
3.736000,-0.007416,0.009215,0.008220
3.738000,0.004711,0.040356,-0.024066
3.740000,0.017439,0.003545,-0.015755
3.742000,-0.011236,0.048956,0.004624
3.744000,-0.012324,0.003550,0.013596
3.746000,-0.023887,0.000450,-0.009759
3.748000,-0.021289,-0.025588,0.016511
3.750000,-0.036568,0.022211,-0.035855
3.752000,0.014597,-0.010043,-0.020849
3.754000,0.036178,-0.012941,-0.041287
3.756000,0.028507,0.025625,-0.017948
3.758000,-0.032522,0.023164,0.030162
3.760000,0.014497,0.022641,0.041156
3.762000,0.028442,-0.007244,0.004692
3.764000,-0.009136,-0.001020,-0.012769
3.766000,0.002029,-0.001197,-0.004433
3.768000,-0.040158,0.015650,0.009467
3.770000,0.005335,0.031071,-0.031260
3.772000,-0.021271,0.007363,-0.011450
3.774000,0.003993,0.039498,0.028698
3.776000,-0.031224,0.017944,-0.020914
3.778000,0.010857,-0.004696,-0.014980
3.780000,0.020490,0.016574,0.000264
3.782000,-0.015664,0.034119,0.005663
3.784000,-0.022738,0.039966,-0.012500
3.786000,-0.043120,0.023738,0.001539
3.788000,-0.005328,0.000513,0.012159
3.790000,-0.011632,-0.004334,0.039229
3.792000,-0.031020,0.011521,-0.002525
3.794000,0.009060,0.033479,-0.000826
3.796000,-0.008999,0.008675,0.030549
3.798000,-0.021515,0.009091,-0.010983
3.800000,-0.011091,0.001028,-0.026487
3.802000,0.021426,-0.006558,0.005005
3.804000,0.012059,-0.003243,0.021524
3.806000,-0.002601,0.002709,0.007221
3.808000,0.012382,0.034362,-0.001940
3.810000,-0.023218,-0.004794,-0.028968
3.812000,0.000647,0.001052,-0.001167
3.814000,0.002946,-0.017308,0.024663
3.816000,-0.009397,0.014333,-0.024682
3.818000,0.008709,0.027334,-0.004895
3.820000,-0.015609,0.032490,-0.007750
3.822000,0.010196,0.004067,-0.013954
3.824000,0.011037,0.011487,0.004958
3.826000,-0.058343,-0.003071,0.008866
3.828000,0.023806,0.010560,0.008657
3.830000,-0.060953,0.006279,-0.019536
3.832000,-0.012321,0.001165,-0.032920
3.834000,0.020507,0.002755,0.005248
3.836000,-0.006346,0.009038,-0.010118
3.838000,-0.029324,-0.005883,0.036766
3.840000,-0.021875,-0.004850,0.037690
3.842000,0.020538,0.034147,0.039814
3.844000,-0.038430,0.054211,-0.018802
3.846000,0.022580,-0.024087,0.011387
3.848000,-0.001102,-0.025189,0.017419
3.850000,-0.023848,-0.019143,0.015167
3.852000,-0.011662,-0.002066,-0.007088
3.854000,-0.020344,0.017916,0.025583
3.856000,0.017325,0.011825,0.000009
3.858000,0.014649,0.003441,0.002562
3.860000,-0.034383,0.010579,-0.030757
3.862000,-0.008072,-0.013842,0.012895
3.864000,-0.017264,-0.004882,-0.005208
3.866000,0.025870,-0.000402,0.009296
3.868000,-0.027002,-0.031684,0.004702
3.870000,0.032085,-0.023226,0.003619
3.872000,-0.000666,-0.022431,-0.000914
3.874000,-0.023239,0.015282,0.015732
3.876000,-0.013545,0.004907,-0.003978
3.878000,-0.016032,0.012221,-0.029104
3.880000,-0.025492,-0.036793,0.011379
3.882000,0.001897,-0.029671,-0.016180
3.884000,-0.024558,0.013264,-0.026485
3.886000,-0.043607,-0.055573,-0.020445
3.888000,-0.007594,0.024493,0.005667
3.890000,-0.036057,-0.036466,-0.001930
3.892000,-0.015043,0.016867,-0.042654
3.894000,-0.018182,-0.017772,-0.007673
3.896000,-0.017424,0.020978,0.023385
3.898000,0.040019,0.064163,-0.009026
3.900000,0.001128,-0.045464,-0.003310
3.902000,0.004907,0.013908,0.020860
3.904000,-0.035528,-0.036163,0.015910
3.906000,-0.013079,0.008535,0.020435
3.908000,0.004306,-0.004135,-0.055451
3.910000,-0.020491,0.002596,0.034670
3.912000,0.018161,-0.018234,0.012728
3.914000,-0.024054,0.015611,0.049230
3.916000,-0.005727,-0.028967,-0.015647
3.918000,-0.011721,0.024833,-0.035269
3.920000,0.003286,-0.008185,0.000144
3.922000,-0.012810,-0.028054,-0.005507
3.924000,-0.005418,0.031899,0.013073
3.926000,-0.004723,-0.001347,0.021499
3.928000,-0.014688,0.038153,-0.001746
3.930000,0.009702,0.024427,-0.004814
3.932000,0.004768,-0.015963,0.010454
3.934000,-0.001772,-0.001700,-0.005127
3.936000,-0.008609,0.002421,-0.006800
3.938000,0.015931,0.030526,0.020743
3.940000,-0.004717,0.008750,0.025196
3.942000,-0.006134,0.003526,0.021679
3.944000,0.002094,-0.003998,-0.003365
3.946000,0.033932,-0.001011,-0.042796
3.948000,-0.026807,0.026092,-0.002964
3.950000,0.015397,0.000074,-0.015160
3.952000,-0.037863,-0.007900,-0.002595
3.954000,0.004345,-0.011290,-0.013422
