time,ax,ay,az
2.608000,0.619912,0.258297,0.878208
2.610000,0.630210,0.262587,0.892797
2.612000,0.640444,0.266852,0.907295
2.614000,0.650613,0.271089,0.921702
2.616000,0.660717,0.275299,0.936015
2.618000,0.670754,0.279481,0.950234
2.620000,0.680723,0.283634,0.964357
2.622000,0.690623,0.287760,0.978383
2.624000,0.700454,0.291856,0.992309
2.626000,0.710213,0.295922,1.006135
2.628000,0.719901,0.299959,1.019860
2.630000,0.729516,0.303965,1.033482
2.632000,0.739058,0.307941,1.046999
2.634000,0.748525,0.311885,1.060410
2.636000,0.757916,0.315798,1.073714
2.638000,0.767230,0.319679,1.086909
2.640000,0.776467,0.323528,1.099995
2.642000,0.785626,0.327344,1.112970
2.644000,0.794705,0.331127,1.125832
2.646000,0.803704,0.334876,1.138580
2.648000,0.812621,0.338592,1.151213
2.650000,0.821457,0.342274,1.163730
2.652000,0.830209,0.345920,1.176129
2.654000,0.838877,0.349532,1.188410
2.656000,0.847461,0.353109,1.200570
2.658000,0.855959,0.356650,1.212609
2.660000,0.864371,0.360155,1.224525
2.662000,0.872695,0.363623,1.236318
2.664000,0.880931,0.367055,1.247986
2.666000,0.889078,0.370449,1.259527
2.668000,0.897135,0.373806,1.270942
2.670000,0.905102,0.377126,1.282227
2.672000,0.912977,0.380407,1.293384
2.674000,0.920759,0.383650,1.304409
2.676000,0.928449,0.386854,1.315303
2.678000,0.936045,0.390019,1.326064
2.680000,0.943546,0.393144,1.336690
2.682000,0.950952,0.396230,1.347182
2.684000,0.958262,0.399276,1.357538
2.686000,0.965475,0.402281,1.367756
2.688000,0.972590,0.405246,1.377836
2.690000,0.979607,0.408170,1.387777
2.692000,0.986525,0.411052,1.397577
2.694000,0.993344,0.413893,1.407237
2.696000,1.000061,0.416692,1.416754
2.698000,1.006678,0.419449,1.426128
2.700000,1.013194,0.422164,1.435357
2.702000,1.019606,0.424836,1.444442
2.704000,1.025916,0.427465,1.453381
2.706000,1.032122,0.430051,1.462173
2.708000,1.038224,0.432593,1.470817
2.710000,1.044221,0.435092,1.479312
2.712000,1.050112,0.437547,1.487658
2.714000,1.055897,0.439957,1.495854
2.716000,1.061575,0.442323,1.503898
2.718000,1.067146,0.444644,1.511791
2.720000,1.072610,0.446921,1.519530
2.722000,1.077965,0.449152,1.527116
2.724000,1.083211,0.451338,1.534548
2.726000,1.088347,0.453478,1.541825
2.728000,1.093373,0.455572,1.548946
2.730000,1.098289,0.457621,1.555910
2.732000,1.103094,0.459623,1.562717
2.734000,1.107788,0.461578,1.569366
2.736000,1.112369,0.463487,1.575857
2.738000,1.116838,0.465349,1.582188
2.740000,1.121195,0.467164,1.588359
2.742000,1.125438,0.468932,1.594370
2.744000,1.129567,0.470653,1.600220
2.746000,1.133582,0.472326,1.605908
2.748000,1.137482,0.473951,1.611433
2.750000,1.141268,0.475528,1.616796
2.752000,1.144938,0.477057,1.621995
2.754000,1.148492,0.478539,1.627031
2.756000,1.151931,0.479971,1.631902
2.758000,1.155253,0.481355,1.636608
2.760000,1.158458,0.482691,1.641149
2.762000,1.161546,0.483978,1.645524
2.764000,1.164517,0.485215,1.649732
2.766000,1.167370,0.486404,1.653774
2.768000,1.170105,0.487544,1.657649
2.770000,1.172722,0.488634,1.661356
2.772000,1.175220,0.489675,1.664895
2.774000,1.177600,0.490666,1.668266
2.776000,1.179860,0.491608,1.671468
2.778000,1.182001,0.492501,1.674502
2.780000,1.184023,0.493343,1.677366
2.782000,1.185925,0.494136,1.680061
2.784000,1.187708,0.494878,1.682586
2.786000,1.189370,0.495571,1.684941
2.788000,1.190912,0.496213,1.687125
2.790000,1.192334,0.496806,1.689139
2.792000,1.193635,0.497348,1.690983
2.794000,1.194815,0.497840,1.692655
2.796000,1.195875,0.498281,1.694156
2.798000,1.196814,0.498673,1.695487
2.800000,1.197632,0.499013,1.696645
2.802000,1.198329,0.499304,1.697633
2.804000,1.198905,0.499544,1.698449
2.806000,1.199360,0.499733,1.699093
2.808000,1.199693,0.499872,1.699565
2.810000,1.199905,0.499961,1.699866
2.812000,1.199996,0.499998,1.699995
2.814000,1.199966,0.499986,1.699952
2.816000,1.199814,0.499923,1.699737
2.818000,1.199541,0.499809,1.699350
2.820000,1.199147,0.499645,1.698792
2.822000,1.198632,0.499430,1.698062
2.824000,1.197996,0.499165,1.697161
2.826000,1.197238,0.498849,1.696087
2.828000,1.196360,0.498483,1.694843
2.830000,1.195360,0.498067,1.693427
2.832000,1.194240,0.497600,1.691840
2.834000,1.192999,0.497083,1.690082
2.836000,1.191638,0.496516,1.688154
2.838000,1.190156,0.495898,1.686054
2.840000,1.188554,0.495231,1.683784
2.842000,1.186831,0.494513,1.681345
2.844000,1.184989,0.493745,1.678735
2.846000,1.183027,0.492928,1.675955
2.848000,1.180946,0.492061,1.673006
2.850000,1.178745,0.491144,1.669888
2.852000,1.176425,0.490177,1.666602
2.854000,1.173986,0.489161,1.663146
2.856000,1.171428,0.488095,1.659523
2.858000,1.168752,0.486980,1.655732
2.860000,1.165958,0.485816,1.651774
2.862000,1.163046,0.484603,1.647649
2.864000,1.160017,0.483340,1.643357
2.866000,1.156870,0.482029,1.638899
2.868000,1.153606,0.480669,1.634276
2.870000,1.150226,0.479261,1.629487
2.872000,1.146730,0.477804,1.624534
2.874000,1.143117,0.476299,1.619416
2.876000,1.139389,0.474746,1.614135
2.878000,1.135546,0.473144,1.608691
2.880000,1.131589,0.471495,1.603084
2.882000,1.127516,0.469799,1.597315
2.884000,1.123330,0.468054,1.591385
2.886000,1.119031,0.466263,1.585294
2.888000,1.114618,0.464424,1.579042
2.890000,1.110093,0.462539,1.572631
2.892000,1.105455,0.460606,1.566061
2.894000,1.100706,0.458627,1.559333
2.896000,1.095845,0.456602,1.552447
2.898000,1.090874,0.454531,1.545405
2.900000,1.085792,0.452414,1.538206
2.902000,1.080601,0.450251,1.530852
2.904000,1.075301,0.448042,1.523343
2.906000,1.069892,0.445788,1.515680
2.908000,1.064374,0.443489,1.507864
2.910000,1.058749,0.441146,1.499895
2.912000,1.053018,0.438757,1.491775
2.914000,1.047179,0.436325,1.483504
2.916000,1.041235,0.433848,1.475083
2.918000,1.035186,0.431327,1.466513
2.920000,1.029032,0.428763,1.457795
2.922000,1.022774,0.426156,1.448930
2.924000,1.016413,0.423505,1.439918
2.926000,1.009949,0.420812,1.430761
2.928000,1.003383,0.418076,1.421459
2.930000,0.996715,0.415298,1.412013
2.932000,0.989947,0.412478,1.402425
2.934000,0.983079,0.409616,1.392695
2.936000,0.976111,0.406713,1.382824
2.938000,0.969045,0.403769,1.372813
2.940000,0.961880,0.400783,1.362664
2.942000,0.954619,0.397758,1.352377
2.944000,0.947261,0.394692,1.341953
2.946000,0.939807,0.391586,1.331394
2.948000,0.932259,0.388441,1.320700
2.950000,0.924616,0.385257,1.309873
2.952000,0.916880,0.382033,1.298913
2.954000,0.909051,0.378771,1.287822
2.956000,0.901130,0.375471,1.276601
2.958000,0.893118,0.372132,1.265250
2.960000,0.885016,0.368757,1.253772
2.962000,0.876824,0.365343,1.242168
2.964000,0.868544,0.361893,1.230437
2.966000,0.860176,0.358407,1.218583
2.968000,0.851721,0.354884,1.206605
2.970000,0.843180,0.351325,1.194505
2.972000,0.834554,0.347731,1.182284
2.974000,0.825843,0.344101,1.169944
2.976000,0.817049,0.340437,1.157486
2.978000,0.808173,0.336739,1.144911
2.980000,0.799214,0.333006,1.132220
2.982000,0.790175,0.329240,1.119415
2.984000,0.781056,0.325440,1.106496
2.986000,0.771858,0.321608,1.093466
2.988000,0.762583,0.317743,1.080325
2.990000,0.753230,0.313846,1.067075
2.992000,0.743801,0.309917,1.053717
2.994000,0.734296,0.305957,1.040253
2.996000,0.724718,0.301966,1.026684
2.998000,0.715066,0.297944,1.013011
3.000000,0.705342,0.293893,0.999235
3.002000,0.695547,0.289811,0.985358
3.004000,0.685682,0.285701,0.971382
3.006000,0.675747,0.281561,0.957308
3.008000,0.665744,0.277393,0.943137
3.010000,0.655673,0.273197,0.928870
3.012000,0.645537,0.268974,0.914510
3.014000,0.635335,0.264723,0.900057
3.016000,0.625069,0.260445,0.885514
3.018000,0.614739,0.256141,0.870881
3.020000,0.604348,0.251812,0.856159
3.022000,0.593895,0.247456,0.841352
3.024000,0.583383,0.243076,0.826459
3.026000,0.572811,0.238671,0.811483
3.028000,0.562182,0.234243,0.796425
3.030000,0.551496,0.229790,0.781286
3.032000,0.540754,0.225314,0.766068
3.034000,0.529957,0.220816,0.750773
3.036000,0.519107,0.216295,0.735402
3.038000,0.508205,0.211752,0.719957
3.040000,0.497251,0.207188,0.704438
3.042000,0.486246,0.202603,0.688849
3.044000,0.475193,0.197997,0.673190
3.046000,0.464092,0.193372,0.657463
3.048000,0.452944,0.188726,0.641670
3.050000,0.441749,0.184062,0.625812
3.052000,0.430511,0.179379,0.609890
3.054000,0.419229,0.174679,0.593907
3.056000,0.407904,0.169960,0.577864
3.058000,0.396538,0.165224,0.561762
3.060000,0.385132,0.160472,0.545604
3.062000,0.373688,0.155703,0.529391
3.064000,0.362205,0.150919,0.513124
3.066000,0.350686,0.146119,0.496805
3.068000,0.339131,0.141305,0.480436
3.070000,0.327542,0.136476,0.464018
3.072000,0.315920,0.131633,0.447554
3.074000,0.304266,0.126778,0.431044
3.076000,0.292582,0.121909,0.414491
3.078000,0.280868,0.117028,0.397896
3.080000,0.269125,0.112135,0.381260
3.082000,0.257355,0.107231,0.364586
3.084000,0.245559,0.102316,0.347876
3.086000,0.233739,0.097391,0.331130
3.088000,0.221894,0.092456,0.314350
3.090000,0.210028,0.087512,0.297539
3.092000,0.198140,0.082558,0.280698
3.094000,0.186232,0.077597,0.263828
3.096000,0.174305,0.072627,0.246932
3.098000,0.162361,0.067650,0.230011
3.100000,0.150400,0.062667,0.213066
3.102000,0.138424,0.057677,0.196101
3.104000,0.126434,0.052681,0.179115
3.106000,0.114431,0.047680,0.162111
3.108000,0.102417,0.042674,0.145091
3.110000,0.090392,0.037663,0.128056
3.112000,0.078358,0.032649,0.111008
3.114000,0.066317,0.027632,0.093949
3.116000,0.054268,0.022612,0.076880
3.118000,0.042214,0.017589,0.059804
3.120000,0.030156,0.012565,0.042721
3.122000,0.018095,0.007540,0.025634
3.124000,0.006032,0.002513,0.008545
3.126000,-0.006032,-0.002513,-0.008545
3.128000,-0.018095,-0.007540,-0.025634
3.130000,-0.030156,-0.012565,-0.042721
3.132000,-0.042214,-0.017589,-0.059804
3.134000,-0.054268,-0.022612,-0.076880
3.136000,-0.066317,-0.027632,-0.093949
3.138000,-0.078358,-0.032649,-0.111008
3.140000,-0.090392,-0.037663,-0.128056
3.142000,-0.102417,-0.042674,-0.145091
3.144000,-0.114431,-0.047680,-0.162111
3.146000,-0.126434,-0.052681,-0.179115
3.148000,-0.138424,-0.057677,-0.196101
3.150000,-0.150400,-0.062667,-0.213066
3.152000,-0.162361,-0.067650,-0.230011
3.154000,-0.174305,-0.072627,-0.246932
3.156000,-0.186232,-0.077597,-0.263828
3.158000,-0.198140,-0.082558,-0.280698
3.160000,-0.210028,-0.087512,-0.297539
3.162000,-0.221894,-0.092456,-0.314350
3.164000,-0.233739,-0.097391,-0.331130
3.166000,-0.245559,-0.102316,-0.347876
3.168000,-0.257355,-0.107231,-0.364586
3.170000,-0.269125,-0.112135,-0.381260
3.172000,-0.280868,-0.117028,-0.397896
3.174000,-0.292582,-0.121909,-0.414491
3.176000,-0.304266,-0.126778,-0.431044
3.178000,-0.315920,-0.131633,-0.447554
3.180000,-0.327542,-0.136476,-0.464018
3.182000,-0.339131,-0.141305,-0.480436
3.184000,-0.350686,-0.146119,-0.496805
3.186000,-0.362205,-0.150919,-0.513124
3.188000,-0.373688,-0.155703,-0.529391
3.190000,-0.385132,-0.160472,-0.545604
3.192000,-0.396538,-0.165224,-0.561762
3.194000,-0.407904,-0.169960,-0.577864
3.196000,-0.419229,-0.174679,-0.593907
3.198000,-0.430511,-0.179379,-0.609890
3.200000,-0.441749,-0.184062,-0.625812
3.202000,-0.452944,-0.188726,-0.641670
3.204000,-0.464092,-0.193372,-0.657463
3.206000,-0.475193,-0.197997,-0.673190
3.208000,-0.486246,-0.202603,-0.688849
3.210000,-0.497251,-0.207188,-0.704438
3.212000,-0.508205,-0.211752,-0.719957
3.214000,-0.519107,-0.216295,-0.735402
3.216000,-0.529957,-0.220816,-0.750773
3.218000,-0.540754,-0.225314,-0.766068
3.220000,-0.551496,-0.229790,-0.781286
3.222000,-0.562182,-0.234243,-0.796425
3.224000,-0.572811,-0.238671,-0.811483
3.226000,-0.583383,-0.243076,-0.826459
3.228000,-0.593895,-0.247456,-0.841352
3.230000,-0.604348,-0.251812,-0.856159
3.232000,-0.614739,-0.256141,-0.870881
3.234000,-0.625069,-0.260445,-0.885514
3.236000,-0.635335,-0.264723,-0.900057
3.238000,-0.645537,-0.268974,-0.914510
3.240000,-0.655673,-0.273197,-0.928870
3.242000,-0.665744,-0.277393,-0.943137
3.244000,-0.675747,-0.281561,-0.957308
3.246000,-0.685682,-0.285701,-0.971382
3.248000,-0.695547,-0.289811,-0.985358
3.250000,-0.705342,-0.293893,-0.999235
3.252000,-0.715066,-0.297944,-1.013011
3.254000,-0.724718,-0.301966,-1.026684
3.256000,-0.734296,-0.305957,-1.040253
3.258000,-0.743801,-0.309917,-1.053717
3.260000,-0.753230,-0.313846,-1.067075
3.262000,-0.762583,-0.317743,-1.080325
3.264000,-0.771858,-0.321608,-1.093466
3.266000,-0.781056,-0.325440,-1.106496
3.268000,-0.790175,-0.329240,-1.119415
3.270000,-0.799214,-0.333006,-1.132220
3.272000,-0.808173,-0.336739,-1.144911
3.274000,-0.817049,-0.340437,-1.157486
3.276000,-0.825843,-0.344101,-1.169944
3.278000,-0.834554,-0.347731,-1.182284
3.280000,-0.843180,-0.351325,-1.194505
3.282000,-0.851721,-0.354884,-1.206605
3.284000,-0.860176,-0.358407,-1.218583
3.286000,-0.868544,-0.361893,-1.230437
3.288000,-0.876824,-0.365343,-1.242168
3.290000,-0.885016,-0.368757,-1.253772
3.292000,-0.893118,-0.372132,-1.265250
3.294000,-0.901130,-0.375471,-1.276601
3.296000,-0.909051,-0.378771,-1.287822
3.298000,-0.916880,-0.382033,-1.298913
3.300000,-0.924616,-0.385257,-1.309873
3.302000,-0.932259,-0.388441,-1.320700
3.304000,-0.939807,-0.391586,-1.331394
3.306000,-0.947261,-0.394692,-1.341953
3.308000,-0.954619,-0.397758,-1.352377
3.310000,-0.961880,-0.400783,-1.362664
3.312000,-0.969045,-0.403769,-1.372813
3.314000,-0.976111,-0.406713,-1.382824
3.316000,-0.983079,-0.409616,-1.392695
3.318000,-0.989947,-0.412478,-1.402425
3.320000,-0.996715,-0.415298,-1.412013
3.322000,-1.003383,-0.418076,-1.421459
3.324000,-1.009949,-0.420812,-1.430761
3.326000,-1.016413,-0.423505,-1.439918
3.328000,-1.022774,-0.426156,-1.448930
3.330000,-1.029032,-0.428763,-1.457795
3.332000,-1.035186,-0.431327,-1.466513
3.334000,-1.041235,-0.433848,-1.475083
3.336000,-1.047179,-0.436325,-1.483504
3.338000,-1.053018,-0.438757,-1.491775
3.340000,-1.058749,-0.441146,-1.499895
3.342000,-1.064374,-0.443489,-1.507864
3.344000,-1.069892,-0.445788,-1.515680
3.346000,-1.075301,-0.448042,-1.523343
3.348000,-1.080601,-0.450251,-1.530852
3.350000,-1.085792,-0.452414,-1.538206
3.352000,-1.090874,-0.454531,-1.545405
3.354000,-1.095845,-0.456602,-1.552447
3.356000,-1.100706,-0.458627,-1.559333
3.358000,-1.105455,-0.460606,-1.566061
3.360000,-1.110093,-0.462539,-1.572631
3.362000,-1.114618,-0.464424,-1.579042
3.364000,-1.119031,-0.466263,-1.585294
3.366000,-1.123330,-0.468054,-1.591385
3.368000,-1.127516,-0.469799,-1.597315
3.370000,-1.131589,-0.471495,-1.603084
3.372000,-1.135546,-0.473144,-1.608691
3.374000,-1.139389,-0.474746,-1.614135
3.376000,-1.143117,-0.476299,-1.619416
3.378000,-1.146730,-0.477804,-1.624534
3.380000,-1.150226,-0.479261,-1.629487
3.382000,-1.153606,-0.480669,-1.634276
3.384000,-1.156870,-0.482029,-1.638899
3.386000,-1.160017,-0.483340,-1.643357
3.388000,-1.163046,-0.484603,-1.647649
3.390000,-1.165958,-0.485816,-1.651774
3.392000,-1.168752,-0.486980,-1.655732
3.394000,-1.171428,-0.488095,-1.659523
3.396000,-1.173986,-0.489161,-1.663146
3.398000,-1.176425,-0.490177,-1.666602
3.400000,-1.178745,-0.491144,-1.669888
3.402000,-1.180946,-0.492061,-1.673006
3.404000,-1.183027,-0.492928,-1.675955
3.406000,-1.184989,-0.493745,-1.678735
3.408000,-1.186831,-0.494513,-1.681345
3.410000,-1.188554,-0.495231,-1.683784
3.412000,-1.190156,-0.495898,-1.686054
3.414000,-1.191638,-0.496516,-1.688154
3.416000,-1.192999,-0.497083,-1.690082
3.418000,-1.194240,-0.497600,-1.691840
3.420000,-1.195360,-0.498067,-1.693427
3.422000,-1.196360,-0.498483,-1.694843
3.424000,-1.197238,-0.498849,-1.696087
3.426000,-1.197996,-0.499165,-1.697161
3.428000,-1.198632,-0.499430,-1.698062
3.430000,-1.199147,-0.499645,-1.698792
3.432000,-1.199541,-0.499809,-1.699350
3.434000,-1.199814,-0.499923,-1.699737
3.436000,-1.199966,-0.499986,-1.699952
3.438000,-1.199996,-0.499998,-1.699995
3.440000,-1.199905,-0.499961,-1.699866
3.442000,-1.199693,-0.499872,-1.699565
3.444000,-1.199360,-0.499733,-1.699093
3.446000,-1.198905,-0.499544,-1.698449
3.448000,-1.198329,-0.499304,-1.697633
3.450000,-1.197632,-0.499013,-1.696645
3.452000,-1.196814,-0.498673,-1.695487
3.454000,-1.195875,-0.498281,-1.694156
3.456000,-1.194815,-0.497840,-1.692655
3.458000,-1.193635,-0.497348,-1.690983
3.460000,-1.192334,-0.496806,-1.689139
3.462000,-1.190912,-0.496213,-1.687125
3.464000,-1.189370,-0.495571,-1.684941
3.466000,-1.187708,-0.494878,-1.682586
3.468000,-1.185925,-0.494136,-1.680061
3.470000,-1.184023,-0.493343,-1.677366
3.472000,-1.182001,-0.492501,-1.674502
3.474000,-1.179860,-0.491608,-1.671468
3.476000,-1.177600,-0.490666,-1.668266
3.478000,-1.175220,-0.489675,-1.664895
3.480000,-1.172722,-0.488634,-1.661356
3.482000,-1.170105,-0.487544,-1.657649
3.484000,-1.167370,-0.486404,-1.653774
3.486000,-1.164517,-0.485215,-1.649732
3.488000,-1.161546,-0.483978,-1.645524
3.490000,-1.158458,-0.482691,-1.641149
3.492000,-1.155253,-0.481355,-1.636608
3.494000,-1.151931,-0.479971,-1.631902
3.496000,-1.148492,-0.478539,-1.627031
3.498000,-1.144938,-0.477057,-1.621995
3.500000,-1.141268,-0.475528,-1.616796
3.502000,-1.137482,-0.473951,-1.611433
3.504000,-1.133582,-0.472326,-1.605908
3.506000,-1.129567,-0.470653,-1.600220
3.508000,-1.125438,-0.468932,-1.594370
3.510000,-1.121195,-0.467164,-1.588359
3.512000,-1.116838,-0.465349,-1.582188
3.514000,-1.112369,-0.463487,-1.575857
3.516000,-1.107788,-0.461578,-1.569366
3.518000,-1.103094,-0.459623,-1.562717
3.520000,-1.098289,-0.457621,-1.555910
3.522000,-1.093373,-0.455572,-1.548946
3.524000,-1.088347,-0.453478,-1.541825
3.526000,-1.083211,-0.451338,-1.534548
3.528000,-1.077965,-0.449152,-1.527116
3.530000,-1.072610,-0.446921,-1.519530
3.532000,-1.067146,-0.444644,-1.511791
3.534000,-1.061575,-0.442323,-1.503898
3.536000,-1.055897,-0.439957,-1.495854
3.538000,-1.050112,-0.437547,-1.487658
3.540000,-1.044221,-0.435092,-1.479312
3.542000,-1.038224,-0.432593,-1.470817
3.544000,-1.032122,-0.430051,-1.462173
3.546000,-1.025916,-0.427465,-1.453381
3.548000,-1.019606,-0.424836,-1.444442
3.550000,-1.013194,-0.422164,-1.435357
3.552000,-1.006678,-0.419449,-1.426128
3.554000,-1.000061,-0.416692,-1.416754
3.556000,-0.993344,-0.413893,-1.407237
3.558000,-0.986525,-0.411052,-1.397577
3.560000,-0.979607,-0.408170,-1.387777
3.562000,-0.972590,-0.405246,-1.377836
3.564000,-0.965475,-0.402281,-1.367756
3.566000,-0.958262,-0.399276,-1.357538
3.568000,-0.950952,-0.396230,-1.347182
3.570000,-0.943546,-0.393144,-1.336690
3.572000,-0.936045,-0.390019,-1.326064
3.574000,-0.928449,-0.386854,-1.315303
3.576000,-0.920759,-0.383650,-1.304409
3.578000,-0.912977,-0.380407,-1.293384
3.580000,-0.905102,-0.377126,-1.282227
3.582000,-0.897135,-0.373806,-1.270942
3.584000,-0.889078,-0.370449,-1.259527
3.586000,-0.880931,-0.367055,-1.247986
3.588000,-0.872695,-0.363623,-1.236318
3.590000,-0.864371,-0.360155,-1.224525
3.592000,-0.855959,-0.356650,-1.212609
3.594000,-0.847461,-0.353109,-1.200570
3.596000,-0.838877,-0.349532,-1.188410
3.598000,-0.830209,-0.345920,-1.176129
3.600000,-0.821457,-0.342274,-1.163730
3.602000,-0.812621,-0.338592,-1.151213
3.604000,-0.803704,-0.334876,-1.138580
3.606000,-0.794705,-0.331127,-1.125832
3.608000,-0.785626,-0.327344,-1.112970
3.610000,-0.776467,-0.323528,-1.099995
3.612000,-0.767230,-0.319679,-1.086909
3.614000,-0.757916,-0.315798,-1.073714
3.616000,-0.748525,-0.311885,-1.060410
3.618000,-0.739058,-0.307941,-1.046999
3.620000,-0.729516,-0.303965,-1.033482
3.622000,-0.719901,-0.299959,-1.019860
3.624000,-0.710213,-0.295922,-1.006135
3.626000,-0.700454,-0.291856,-0.992309
3.628000,-0.690623,-0.287760,-0.978383
3.630000,-0.680723,-0.283634,-0.964357
3.632000,-0.670754,-0.279481,-0.950234
3.634000,-0.660717,-0.275299,-0.936015
3.636000,-0.650613,-0.271089,-0.921702
3.638000,-0.640444,-0.266852,-0.907295
3.640000,-0.630210,-0.262587,-0.892797
3.642000,-0.619912,-0.258297,-0.878208
3.644000,-0.609551,-0.253980,-0.863531
3.646000,-0.599129,-0.249637,-0.848766
3.648000,-0.588647,-0.245269,-0.833916
3.650000,-0.578104,-0.240877,-0.818981
3.652000,-0.567504,-0.236460,-0.803964
3.654000,-0.556846,-0.232019,-0.788865
3.656000,-0.546132,-0.227555,-0.773687
3.658000,-0.535362,-0.223068,-0.758430
3.660000,-0.524539,-0.218558,-0.743097
3.662000,-0.513662,-0.214026,-0.727688
3.664000,-0.502734,-0.209473,-0.712207
3.666000,-0.491755,-0.204898,-0.696653
3.668000,-0.480726,-0.200302,-0.681028
3.670000,-0.469648,-0.195687,-0.665335
3.672000,-0.458523,-0.191051,-0.649575
3.674000,-0.447352,-0.186397,-0.633749
3.676000,-0.436136,-0.181723,-0.617859
3.678000,-0.424875,-0.177031,-0.601906
3.680000,-0.413572,-0.172321,-0.585893
3.682000,-0.402226,-0.167594,-0.569820
3.684000,-0.390840,-0.162850,-0.553690
3.686000,-0.379415,-0.158089,-0.537504
3.688000,-0.367951,-0.153313,-0.521264
3.690000,-0.356450,-0.148521,-0.504971
3.692000,-0.344913,-0.143714,-0.488627
3.694000,-0.333341,-0.138892,-0.472233
3.696000,-0.321735,-0.134056,-0.455792
3.698000,-0.310097,-0.129207,-0.439305
3.700000,-0.298428,-0.124345,-0.422773
3.702000,-0.286728,-0.119470,-0.406198
3.704000,-0.275000,-0.114583,-0.389583
3.706000,-0.263243,-0.109685,-0.372928
3.708000,-0.251460,-0.104775,-0.356236
3.710000,-0.239652,-0.099855,-0.339507
3.712000,-0.227819,-0.094925,-0.322744
3.714000,-0.215964,-0.089985,-0.305949
3.716000,-0.204086,-0.085036,-0.289122
3.718000,-0.192188,-0.080078,-0.272267
3.720000,-0.180271,-0.075113,-0.255384
3.722000,-0.168335,-0.070140,-0.238475
3.724000,-0.156382,-0.065159,-0.221542
3.726000,-0.144414,-0.060172,-0.204586
3.728000,-0.132431,-0.055179,-0.187610
3.730000,-0.120434,-0.050181,-0.170615
3.732000,-0.108425,-0.045177,-0.153603
3.734000,-0.096406,-0.040169,-0.136575
3.736000,-0.084376,-0.035157,-0.119533
3.738000,-0.072338,-0.030141,-0.102479
3.740000,-0.060293,-0.025122,-0.085415
3.742000,-0.048242,-0.020101,-0.068343
3.744000,-0.036186,-0.015077,-0.051263
3.746000,-0.024126,-0.010052,-0.034178
3.748000,-0.012064,-0.005026,-0.017090
3.750000,-0.000000,-0.000000,-0.000000
3.752000,0.012064,0.005026,0.017090
3.754000,0.024126,0.010052,0.034178
3.756000,0.036186,0.015077,0.051263
3.758000,0.048242,0.020101,0.068343
3.760000,0.060293,0.025122,0.085415
3.762000,0.072338,0.030141,0.102479
3.764000,0.084376,0.035157,0.119533
3.766000,0.096406,0.040169,0.136575
3.768000,0.108425,0.045177,0.153603
3.770000,0.120434,0.050181,0.170615
3.772000,0.132431,0.055179,0.187610
3.774000,0.144414,0.060172,0.204586
3.776000,0.156382,0.065159,0.221542
3.778000,0.168335,0.070140,0.238475
3.780000,0.180271,0.075113,0.255384
3.782000,0.192188,0.080078,0.272267
3.784000,0.204086,0.085036,0.289122
3.786000,0.215964,0.089985,0.305949
3.788000,0.227819,0.094925,0.322744
3.790000,0.239652,0.099855,0.339507
3.792000,0.251460,0.104775,0.356236
3.794000,0.263243,0.109685,0.372928
3.796000,0.275000,0.114583,0.389583
3.798000,0.286728,0.119470,0.406198
3.800000,0.298428,0.124345,0.422773
3.802000,0.310097,0.129207,0.439305
3.804000,0.321735,0.134056,0.455792
3.806000,0.333341,0.138892,0.472233
3.808000,0.344913,0.143714,0.488627
3.810000,0.356450,0.148521,0.504971
3.812000,0.367951,0.153313,0.521264
3.814000,0.379415,0.158089,0.537504
3.816000,0.390840,0.162850,0.553690
3.818000,0.402226,0.167594,0.569820
3.820000,0.413572,0.172321,0.585893
3.822000,0.424875,0.177031,0.601906
3.824000,0.436136,0.181723,0.617859
3.826000,0.447352,0.186397,0.633749
3.828000,0.458523,0.191051,0.649575
3.830000,0.469648,0.195687,0.665335
3.832000,0.480726,0.200302,0.681028
3.834000,0.491755,0.204898,0.696653
3.836000,0.502734,0.209473,0.712207
3.838000,0.513662,0.214026,0.727688
3.840000,0.524539,0.218558,0.743097
3.842000,0.535362,0.223068,0.758430
3.844000,0.546132,0.227555,0.773687
3.846000,0.556846,0.232019,0.788865
3.848000,0.567504,0.236460,0.803964
3.850000,0.578104,0.240877,0.818981
3.852000,0.588647,0.245269,0.833916
3.854000,0.599129,0.249637,0.848766
3.856000,0.609551,0.253980,0.863531
3.858000,0.619912,0.258297,0.878208
3.860000,0.630210,0.262587,0.892797
3.862000,0.640444,0.266852,0.907295
3.864000,0.650613,0.271089,0.921702
3.866000,0.660717,0.275299,0.936015
3.868000,0.670754,0.279481,0.950234
3.870000,0.680723,0.283634,0.964357
3.872000,0.690623,0.287760,0.978383
3.874000,0.700454,0.291856,0.992309
3.876000,0.710213,0.295922,1.006135
3.878000,0.719901,0.299959,1.019860
3.880000,0.729516,0.303965,1.033482
3.882000,0.739058,0.307941,1.046999
3.884000,0.748525,0.311885,1.060410
3.886000,0.757916,0.315798,1.073714
3.888000,0.767230,0.319679,1.086909
3.890000,0.776467,0.323528,1.099995
3.892000,0.785626,0.327344,1.112970
3.894000,0.794705,0.331127,1.125832
3.896000,0.803704,0.334876,1.138580
3.898000,0.812621,0.338592,1.151213
3.900000,0.821457,0.342274,1.163730
3.902000,0.830209,0.345920,1.176129
3.904000,0.838877,0.349532,1.188410
3.906000,0.847461,0.353109,1.200570
3.908000,0.855959,0.356650,1.212609
3.910000,0.864371,0.360155,1.224525
